Index,Height
13160,68.35718
13161,68.30827
13162,67.97439
13163,65.44622
13164,66.41683
13165,67.76647
13166,70.12719
13167,66.45294
13168,67.25909
13169,67.90183
13170,65.12247
13171,70.54615
13172,67.93419
13173,68.4073
13174,68.0543
13175,66.81613
13176,71.46482
13177,66.1986
13178,67.78284
13179,65.98122
13180,71.18172
13181,66.63714
13182,65.21006
13183,72.02198
13184,67.73998
13185,66.80834
13186,69.82781
13187,69.066
13188,67.74345
13189,69.05112
13190,65.9683
13191,69.13584
13192,67.40931
13193,67.92429
13194,68.87862
13195,70.78535
13196,67.94063
13197,68.55731
13198,67.95809
13199,67.14299
13200,66.31973
13201,69.86703
13202,70.34807
13203,68.33013
13204,69.25117
13205,69.50442
13206,64.7488
13207,71.18038
13208,68.20414
13209,67.20821
13210,68.09341
13211,67.57946
13212,66.36966
13213,70.44008
13214,69.59612
13215,73.18845
13216,64.8038
13217,63.38823
13218,68.42439
13219,68.20646
13220,68.47766
13221,68.13698
13222,66.5642
13223,71.6742
13224,67.05255
13225,68.85466
13226,68.65248
13227,64.16886
13228,67.16001
13229,65.06853
13230,69.67259
13231,67.28347
13232,69.90543
13233,66.39269
13234,69.0075
13235,68.90949
13236,66.02741
13237,68.22004
13238,70.8693
13239,64.98984
13240,67.12295
13241,67.83454
13242,70.74203
13243,64.27586
13244,68.62938
13245,71.83546
13246,69.13802
13247,69.14398
13248,69.86294
13249,68.0071
13250,64.28003
13251,64.80749
13252,68.44135
13253,67.33811
13254,66.23568
13255,65.38226
13256,69.70013
13257,70.21141
13258,67.25972
13259,68.19324
13260,69.34903
13261,70.82622
13262,68.95895
13263,66.35313
13264,67.70155
13265,66.01282
13266,64.67146
13267,65.26196
13268,64.32105
13269,68.19311
13270,70.63372
13271,67.32161
13272,69.07423
13273,67.38292
13274,66.9492
13275,69.37345
13276,67.17327
13277,64.82297
13278,69.74366
13279,69.05523
13280,68.52817
13281,65.77416
13282,70.49366
13283,71.53026
13284,68.16348
13285,70.15896
13286,68.67804
13287,64.07479
13288,65.63973
13289,67.91191
13290,67.775
13291,69.18617
13292,68.01384
13293,62.48941
13294,67.96079
13295,67.82376
13296,66.92886
13297,67.39775
13298,67.41853
13299,66.08383
13300,69.40233
13301,68.42976
13302,68.65284
13303,67.71085
13304,66.92357
13305,67.28097
13306,67.60201
13307,69.39436
13308,66.10454
13309,68.63883
13310,66.93124
13311,66.52196
13312,64.39478
13313,67.87061
13314,70.43201
13315,70.40373
13316,68.88718
13317,69.10626
13318,69.20993
13319,66.95677
13320,68.55278
13321,67.34935
13322,70.08442
13323,66.55493
13324,68.39772
13325,69.17551
13326,67.88832
13327,69.23136
13328,66.39321
13329,66.29156
13330,69.27872
13331,67.04849
13332,66.08908
13333,65.40789
13334,64.41176
13335,68.99911
13336,63.96038
13337,67.25019
13338,70.13072
13339,73.11393
13340,68.46228
13341,69.36312
13342,64.95313
13343,66.01722
13344,66.2941
13345,70.67693
13346,67.33243
13347,63.68425
13348,67.05486
13349,71.57334
13350,70.74414
13351,67.90413
13352,70.23876
13353,66.42802
13354,68.27668
13355,69.23481
13356,66.24127
13357,71.24159
13358,64.23067
13359,68.13972
13360,70.5219
13361,68.80228
13362,71.47939
13363,66.25554
13364,67.65893
13365,66.24544
13366,69.4015
13367,63.68623
13368,67.70352
13369,64.58855
13370,67.90312
13371,69.31825
13372,68.78074
13373,65.16747
13374,67.39659
13375,64.41103
13376,71.47445
13377,66.08011
13378,69.12359
13379,70.18251
13380,69.52844
13381,65.45636
13382,72.1365
13383,64.01521
13384,66.94399
13385,70.76624
13386,67.1248
13387,70.91403
13388,69.05992
13389,68.87014
13390,70.56427
13391,68.74068
13392,66.04751
13393,71.5113
13394,67.61109
13395,67.65123
13396,69.26124
13397,68.05308
13398,70.66922
13399,63.44163
13400,66.15659
13401,68.17946
13402,67.26248
13403,69.54205
13404,68.23248
13405,68.37902
13406,63.64125
13407,71.46636
13408,69.26616
13409,69.24025
13410,67.95744
13411,66.88315
13412,69.59355
13413,70.21228
13414,66.76888
13415,67.03536
13416,72.72333
13417,71.27092
13418,70.04237
13419,67.30938
13420,70.92362
13421,70.86617
13422,71.16906
13423,71.27803
13424,69.02346
13425,70.32898
13426,64.65613
13427,68.30144
13428,68.02501
13429,69.54645
13430,69.66515
13431,66.61978
13432,70.70351
13433,66.84578
13434,66.91022
13435,70.46769
13436,67.7792
13437,65.6698
13438,66.92797
13439,66.83788
13440,66.2109
13441,71.51674
13442,69.25899
13443,66.38182
13444,67.98866
13445,69.10657
13446,66.93244
13447,68.78738
13448,71.69889
13449,71.58625
13450,70.22459
13451,67.80333
13452,66.99804
13453,66.69938
13454,67.81842
13455,65.52188
13456,66.26517
13457,66.61056
13458,69.2276
13459,69.76883
13460,67.25415
13461,71.94325
13462,70.42889
13463,69.14838
13464,66.35698
13465,67.72308
13466,69.32816
13467,67.18685
13468,64.98016
13469,69.50141
13470,66.21749
13471,66.87048
13472,67.26667
13473,68.84698
13474,69.64577
13475,68.42511
13476,66.12824
13477,66.50649
13478,68.22237
13479,70.89547
13480,66.49191
13481,65.92614
13482,70.60162
13483,69.90771
13484,68.17237
13485,67.93822
13486,67.26702
13487,70.93422
13488,65.43279
13489,68.50404
13490,65.32412
13491,67.15877
13492,64.08903
13493,64.87852
13494,68.06382
13495,67.85512
13496,68.69451
13497,71.83913
13498,72.68296
13499,72.97709
13500,68.69342
13501,68.68038
13502,70.61549
13503,68.58312
13504,67.87132
13505,67.36301
13506,70.012
13507,71.00838
13508,69.54254
13509,67.29908
13510,68.91619
13511,66.98198
13512,67.52527
13513,68.68913
13514,68.0705
13515,65.34667
13516,68.27458
13517,68.43948
13518,68.63517
13519,65.9169
13520,68.75507
13521,67.50336
13522,67.35686
13523,68.74911
13524,65.82688
13525,63.66383
13526,66.73418
13527,68.7669
13528,63.50262
13529,67.76649
13530,68.57622
13531,69.26441
13532,69.68345
13533,68.79655
13534,71.45548
13535,67.08221
13536,66.30983
13537,67.05289
13538,66.69178
13539,67.73043
13540,68.00003
13541,66.63813
13542,65.65274
13543,69.22019
13544,64.23796
13545,67.5943
13546,70.42984
13547,67.11274
13548,67.98772
13549,69.89944
13550,67.47588
13551,70.73882
13552,67.09517
13553,64.63916
13554,65.95318
13555,70.34111
13556,65.08001
13557,67.01532
13558,67.44816
13559,64.62936
13560,67.18612
13561,69.1269
13562,67.48529
13563,68.60783
13564,66.35991
13565,67.23519
13566,68.10568
13567,64.73949
13568,68.29833
13569,69.22544
13570,68.59662
13571,66.28389
13572,66.43058
13573,64.0014
13574,67.44234
13575,65.15728
13576,65.33919
13577,65.70654
13578,64.35914
13579,65.57652
13580,71.05843
13581,67.23561
13582,65.16695
13583,69.84415
13584,66.61845
13585,67.50831
13586,66.40242
13587,69.02896
13588,69.10557
13589,68.44275
13590,68.64999
13591,72.40603
13592,67.91361
13593,66.90988
13594,66.08598
13595,67.66889
13596,68.76862
13597,66.98014
13598,68.74833
13599,70.79517
13600,64.31269
13601,68.92165
13602,67.70132
13603,71.41874
13604,72.51415
13605,68.8114
13606,67.13979
13607,66.74072
13608,69.70146
13609,72.75144
13610,67.66406
13611,68.27904
13612,69.24852
13613,70.34305
13614,72.09527
13615,67.11737
13616,71.75284
13617,66.32216
13618,68.59531
13619,67.84571
13620,69.33815
13621,66.37336
13622,66.26652
13623,64.87171
13624,67.92885
13625,70.33507
13626,66.34491
13627,68.64508
13628,67.34987
13629,69.2373
13630,69.88961
13631,65.71516
13632,69.20236
13633,72.83266
13634,63.90262
13635,65.38753
13636,65.11627
13637,68.0761
13638,70.38111
13639,68.29328
13640,66.17228
13641,69.01299
13642,64.39616
13643,69.66799
13644,70.11684
13645,70.67615
13646,71.67171
13647,70.98541
13648,68.69251
13649,66.13051
13650,72.18172
13651,64.49398
13652,71.09941
13653,68.20045
13654,66.33023
13655,67.04367
13656,68.30547
13657,69.18392
13658,68.03723
13659,66.57552
13660,67.96196
13661,70.04325
13662,66.82989
13663,66.06785
13664,66.73451
13665,68.59738
13666,67.93096
13667,68.29048
13668,65.61713
13669,68.83511
13670,68.41749
13671,68.29963
13672,67.07739
13673,65.28695
13674,69.56663
13675,69.96385
13676,71.49172
13677,72.06918
13678,68.32088
13679,69.41193
13680,69.30554
13681,70.28825
13682,74.74047
13683,67.89908
13684,63.31957
13685,68.88209
13686,66.09881
13687,68.39956
13688,65.81467
13689,66.51669
13690,66.68897
13691,68.85866
13692,65.28602
13693,67.45382
13694,65.72572
13695,69.1809
13696,67.19123
13697,67.95791
13698,69.90153
13699,69.36667
13700,68.2609
13701,67.73458
13702,67.99545
13703,67.02058
13704,68.0984
13705,69.07483
13706,68.55788
13707,67.88128
13708,64.57218
13709,65.66127
13710,67.40301
13711,67.55072
13712,66.3712
13713,69.03177
13714,69.56693
13715,67.997
13716,67.77191
13717,70.25823
13718,67.55181
13719,68.46142
13720,66.27821
13721,67.16134
13722,70.74503
13723,64.41245
13724,69.93806
13725,66.89486
13726,69.35583
13727,70.31031
13728,65.16672
13729,66.13636
13730,69.9459
13731,65.77942
13732,65.37242
13733,67.52532
13734,65.66027
13735,68.08438
13736,70.20405
13737,68.09138
13738,69.8622
13739,71.2364
13740,67.73715
13741,68.97119
13742,65.20052
13743,68.44766
13744,69.85374
13745,68.53738
13746,67.83017
13747,66.23251
13748,65.89304
13749,65.6772
13750,66.76883
13751,69.74836
13752,66.02269
13753,67.8839
13754,67.9508
13755,68.08386
13756,67.34271
13757,68.1341
13758,70.01101
13759,67.81576
13760,71.44931
13761,66.86293
13762,66.96378
13763,70.86922
13764,66.07424
13765,63.1202
13766,66.13073
13767,68.49757
13768,67.64703
13769,64.13542
13770,65.18415
13771,65.28989
13772,66.93899
13773,69.76519
13774,70.14971
13775,69.76427
13776,66.79976
13777,64.24878
13778,66.26232
13779,67.36842
13780,69.54224
13781,70.7088
13782,68.30583
13783,68.77584
13784,64.57222
13785,70.37127
13786,65.67011
13787,70.20753
13788,64.77025
13789,71.3765
13790,67.69573
13791,67.51762
13792,67.19765
13793,67.1093
13794,69.1917
13795,69.15525
13796,69.86536
13797,66.32886
13798,67.86215
13799,68.27113
13800,65.76944
13801,67.92933
13802,71.2216
13803,66.912
13804,67.41402
13805,67.22463
13806,68.55061
13807,70.89052
13808,64.97357
13809,67.54977
13810,69.25733
13811,68.42616
13812,66.83894
13813,69.12521
13814,65.94202
13815,69.15548
13816,66.63132
13817,69.7449
13818,68.182
13819,63.34895
13820,65.91937
13821,68.34026
13822,69.17937
13823,65.73096
13824,65.25774
13825,66.95904
13826,67.46686
13827,64.5303
13828,68.22274
13829,69.74043
13830,66.82473
13831,66.7667
13832,66.60791
13833,66.22167
13834,66.96213
13835,70.45353
13836,71.72731
13837,69.12426
13838,68.64719
13839,65.7677
13840,69.92728
13841,66.95014
13842,68.99774
13843,71.31319
13844,65.88245
13845,68.39531
13846,69.5689
13847,69.82927
13848,67.95272
13849,68.98352
13850,65.59897
13851,66.58067
13852,67.7046
13853,69.99147
13854,69.95446
13855,69.13713
13856,67.36034
13857,64.50897
13858,64.64068
13859,69.21305
13860,70.40988
13861,68.39682
13862,69.95437
13863,67.70414
13864,70.21315
13865,71.55881
13866,65.74844
13867,65.92318
13868,68.39851
13869,67.13347
13870,69.06374
13871,69.31382
13872,68.40244
13873,66.16601
13874,68.7271
13875,67.8651
13876,65.13709
13877,68.3908
13878,69.0989
13879,70.78829
13880,66.82614
13881,68.51919
13882,63.42416
13883,68.67133
13884,68.69668
13885,68.74929
13886,67.80121
13887,66.66077
13888,65.65457
13889,67.32239
13890,65.64744
13891,66.16885
13892,68.84435
13893,70.3845
13894,64.15154
13895,65.93081
13896,66.42939
13897,67.0965
13898,67.67338
13899,67.32413
13900,70.519
13901,66.28763
13902,66.89899
13903,68.60623
13904,65.64473
13905,67.57584
13906,67.27226
13907,68.58803
13908,69.20003
13909,69.54645
13910,66.96253
13911,64.22288
13912,65.11698
13913,67.36456
13914,67.49718
13915,68.31028
13916,70.80122
13917,66.93479
13918,67.75842
13919,63.81449
13920,68.51883
13921,70.23493
13922,68.61403
13923,68.03872
13924,69.29088
13925,71.26954
13926,64.91601
13927,67.18613
13928,70.79073
13929,69.88144
13930,66.10857
13931,70.34043
13932,70.71954
13933,68.49864
13934,64.68471
13935,67.81336
13936,67.32677
13937,70.80715
13938,68.27181
13939,67.79985
13940,70.24363
13941,69.0627
13942,68.64606
13943,68.43749
13944,66.564
13945,68.73434
13946,70.34988
13947,68.32147
13948,68.85217
13949,70.0906
13950,71.53276
13951,68.42484
13952,68.58043
13953,68.58863
13954,66.78852
13955,71.05294
13956,67.87961
13957,68.17244
13958,70.42742
13959,67.19885
13960,68.59893
13961,68.32595
13962,65.62714
13963,70.04301
13964,68.38119
13965,67.52926
13966,68.10619
13967,65.46141
13968,67.06246
13969,65.34267
13970,70.5704
13971,72.34839
13972,60.27836
13973,67.61855
13974,71.49569
13975,68.74794
13976,69.91849
13977,65.19504
13978,68.38232
13979,67.25518
13980,68.93483
13981,68.44699
13982,66.32658
13983,69.33376
13984,67.53281
13985,70.46549
13986,66.48216
13987,65.5645
13988,68.55191
13989,69.95594
13990,69.92062
13991,67.83218
13992,67.42913
13993,66.70177
13994,70.21284
13995,67.96958
13996,67.92194
13997,68.80637
13998,69.10289
13999,70.25784
14000,66.35824
14001,66.29874
14002,69.23979
14003,69.96459
14004,70.33325
14005,67.8791
14006,69.80115
14007,71.85087
14008,68.86095
14009,68.26626
14010,68.22977
14011,68.87266
14012,68.69331
14013,69.50191
14014,67.13278
14015,68.07784
14016,65.60161
14017,66.25651
14018,65.57211
14019,69.01055
14020,64.2501
14021,70.00883
14022,67.42102
14023,65.37725
14024,66.4546
14025,66.25961
14026,64.69471
14027,70.89926
14028,67.05572
14029,66.16531
14030,67.22303
14031,69.51503
14032,65.44081
14033,66.5001
14034,66.04055
14035,67.5518
14036,69.06258
14037,65.86704
14038,66.38913
14039,67.06884
14040,65.41938
14041,70.53863
14042,66.42745
14043,67.52661
14044,70.4217
14045,69.38026
14046,66.94303
14047,66.50907
14048,67.29972
14049,69.81584
14050,67.38016
14051,67.70214
14052,69.10227
14053,67.94031
14054,68.26271
14055,67.5991
14056,70.1651
14057,68.83927
14058,68.96635
14059,67.11342
14060,67.68551
14061,66.45664
14062,66.89404
14063,69.61824
14064,74.04804
14065,69.64822
14066,68.92365
14067,67.36277
14068,68.34878
14069,66.00426
14070,69.14864
14071,68.49425
14072,68.06637
14073,72.93887
14074,66.18115
14075,67.99965
14076,66.96461
14077,67.74233
14078,67.25235
14079,68.93064
14080,67.66692
14081,68.36323
14082,68.5151
14083,68.59649
14084,67.89703
14085,68.54559
14086,68.57763
14087,65.30062
14088,69.64468
14089,68.60546
14090,66.67257
14091,67.51525
14092,69.19989
14093,69.93288
14094,67.73185
14095,69.01928
14096,68.85323
14097,64.28729
14098,72.16006
14099,67.89779
14100,69.10375
14101,65.65523
14102,68.82547
14103,68.48097
14104,66.68648
14105,66.62504
14106,64.97433
14107,61.90725
14108,66.97721
14109,66.48817
14110,66.08182
14111,67.8436
14112,68.57876
14113,68.22504
14114,65.79376
14115,69.42855
14116,69.73313
14117,66.27846
14118,70.91261
14119,69.76864
14120,66.6929
14121,67.84359
14122,69.76751
14123,70.53942
14124,68.88232
14125,67.76694
14126,69.68007
14127,70.30177
14128,68.39681
14129,68.67559
14130,67.25836
14131,68.33766
14132,68.73641
14133,69.74424
14134,66.69188
14135,62.52876
14136,65.53571
14137,66.18274
14138,69.41864
14139,67.08846
14140,65.80637
14141,70.23935
14142,65.33009
14143,65.74455
14144,68.90467
14145,69.09536
14146,68.01171
14147,67.90225
14148,67.34009
14149,66.46165
14150,66.75233
14151,70.18221
14152,66.7024
14153,67.3595
14154,69.08157
14155,70.2507
14156,69.6539
14157,68.02248
14158,69.56277
14159,68.46777
14160,67.83868
14161,65.61422
14162,69.45527
14163,66.28291
14164,67.56837
14165,70.12988
14166,68.93421
14167,68.81879
14168,65.99333
14169,66.81007
14170,67.94457
14171,71.4938
14172,65.07798
14173,69.62029
14174,67.5144
14175,68.40947
14176,66.00603
14177,68.33191
14178,67.87778
14179,68.97539
14180,68.35379
14181,67.18885
14182,64.66663
14183,70.8471
14184,65.85219
14185,65.77447
14186,67.52969
14187,67.40883
14188,66.12206
14189,67.61112
14190,65.59254
14191,66.38916
14192,68.18774
14193,66.10402
14194,67.64821
14195,66.43868
14196,63.50433
14197,67.40581
14198,68.88553
14199,64.19132
14200,64.87451
14201,67.55913
14202,71.62407
14203,67.8134
14204,67.20623
14205,67.80392
14206,67.19869
14207,67.85377
14208,66.70262
14209,72.60211
14210,68.85807
14211,69.56765
14212,66.10458
14213,67.18371
14214,71.11644
14215,70.62083
14216,66.12419
14217,68.95687
14218,65.39463
14219,70.83034
14220,68.86758
14221,68.49492
14222,72.26615
14223,65.71143
14224,67.46158
14225,68.12008
14226,69.77291
14227,67.17396
14228,69.58187
14229,64.85647
14230,66.92813
14231,66.84465
14232,66.43222
14233,70.39773
14234,69.64527
14235,67.05199
14236,66.43058
14237,67.29006
14238,67.97572
14239,68.42735
14240,66.59713
14241,68.31497
14242,64.94728
14243,68.8079
14244,71.29561
14245,66.60855
14246,71.44829
14247,69.38522
14248,69.28534
14249,67.09518
14250,66.14266
14251,65.73548
14252,68.80922
14253,66.25755
14254,67.38101
14255,65.25753
14256,67.71714
14257,65.88163
14258,65.66446
14259,66.97416
14260,68.27905
14261,66.07261
14262,67.56389
14263,67.94376
14264,64.40307
14265,69.2191
14266,67.70481
14267,65.15201
14268,67.30379
14269,66.98384
14270,68.08508
14271,64.70474
14272,66.42674
14273,66.91386
14274,67.22538
14275,70.21976
14276,71.3139
14277,65.53063
14278,69.46173
14279,66.22806
14280,70.16115
14281,68.41222
14282,69.82319
14283,67.17432
14284,69.29115
14285,67.82581
14286,66.40623
14287,67.73226
14288,69.2642
14289,69.89742
14290,69.27103
14291,70.4306
14292,64.2193
14293,66.07677
14294,68.1361
14295,64.23356
14296,65.91925
14297,69.39355
14298,67.73392
14299,69.48989
14300,67.33814
14301,66.07833
14302,65.98334
14303,66.44921
14304,69.69715
14305,67.12772
14306,66.57638
14307,68.47646
14308,66.73179
14309,69.19577
14310,68.83063
14311,67.66406
14312,65.43432
14313,66.14658
14314,67.8811
14315,68.13498
14316,67.73894
14317,65.59068
14318,67.95201
14319,69.19122
14320,69.51645
14321,68.74287
14322,66.52495
14323,69.12783
14324,67.94469
14325,66.97412
14326,68.3347
14327,67.80615
14328,68.84585
14329,66.41209
14330,70.29823
14331,69.26533
14332,66.6775
14333,67.20009
14334,66.72465
14335,68.44557
14336,68.83239
14337,69.08936
14338,67.16286
14339,67.39555
14340,66.28334
14341,68.24699
14342,64.78907
14343,64.50572
14344,70.29401
14345,65.22177
14346,65.86641
14347,66.10418
14348,68.80487
14349,69.24299
14350,66.09521
14351,71.18037
14352,68.1098
14353,68.53379
14354,63.70189
14355,66.46061
14356,68.8741
14357,66.09188
14358,65.6822
14359,68.95243
14360,67.89356
14361,64.73622
14362,68.01956
14363,69.49761
14364,65.30787
14365,70.31537
14366,67.79292
14367,66.2732
14368,68.62718
14369,69.24794
14370,66.17435
14371,68.1089
14372,68.11469
14373,70.97341
14374,69.87424
14375,71.52707
14376,68.44659
14377,66.41665
14378,67.10768
14379,69.32189
14380,68.39004
14381,65.45785
14382,72.09267
14383,67.60688
14384,66.92747
14385,70.1229
14386,69.09843
14387,67.41743
14388,69.45134
14389,66.41985
14390,65.69863
14391,65.31739
14392,64.80359
14393,68.13705
14394,70.08693
14395,64.03691
14396,67.33761
14397,71.8434
14398,69.1154
14399,65.39821
14400,65.70757
14401,69.66027
14402,68.84382
14403,65.39271
14404,70.31722
14405,69.19909
14406,66.2882
14407,66.12228
14408,68.15336
14409,67.44349
14410,66.41455
14411,65.35315
14412,69.30321
14413,67.12751
14414,69.30029
14415,69.11462
14416,69.26369
14417,66.93177
14418,70.80801
14419,66.77406
14420,65.86587
14421,66.72211
14422,64.44234
14423,69.67413
14424,64.92037
14425,67.63239
14426,68.70454
14427,68.82445
14428,68.93421
14429,70.01339
14430,71.44878
14431,66.91364
14432,68.4292
14433,68.45391
14434,65.33618
14435,71.88803
14436,68.62216
14437,68.10589
14438,65.49264
14439,66.33612
14440,69.07199
14441,68.76917
14442,68.89473
14443,68.77062
14444,68.33215
14445,67.72393
14446,65.49304
14447,71.06055
14448,69.50278
14449,68.61663
14450,68.54709
14451,69.26721
14452,70.14424
14453,65.9849
14454,66.281
14455,65.7289
14456,70.38391
14457,67.47381
14458,66.16001
14459,66.57927
14460,69.6185
14461,65.77941
14462,69.46372
14463,63.93234
14464,70.09165
14465,64.94173
14466,68.09547
14467,68.83226
14468,66.96947
14469,65.08668
14470,69.08362
14471,66.0827
14472,67.05865
14473,68.9081
14474,66.81199
14475,66.52751
14476,67.59674
14477,68.57752
14478,65.15613
14479,69.88332
14480,67.76589
14481,69.48716
14482,68.99586
14483,71.62687
14484,68.30079
14485,66.99909
14486,67.16066
14487,68.84511
14488,69.77163
14489,67.24519
14490,67.28553
14491,68.62133
14492,72.50636
14493,71.5681
14494,64.55855
14495,68.77468
14496,65.10069
14497,71.21872
14498,65.66079
14499,64.2657
14500,68.88757
14501,68.44905
14502,70.33787
14503,71.22339
14504,65.94774
14505,67.91684
14506,65.97902
14507,69.27942
14508,68.53226
14509,71.2069
14510,67.2503
14511,65.30132
14512,69.08772
14513,66.59265
14514,66.49666
14515,70.95412
14516,65.49834
14517,69.39388
14518,65.27883
14519,67.52017
14520,68.14598
14521,68.81275
14522,67.89924
14523,69.5175
14524,68.07055
14525,71.2464
14526,68.71642
14527,63.99425
14528,67.65074
14529,66.52185
14530,67.39334
14531,72.31226
14532,68.0661
14533,65.20757
14534,70.31989
14535,66.73391
14536,67.2038
14537,68.97216
14538,67.7248
14539,69.56606
14540,67.86326
14541,69.23555
14542,63.85084
14543,69.77742
14544,67.25759
14545,64.55164
14546,65.91736
14547,66.34956
14548,62.92407
14549,67.15032
14550,65.46455
14551,70.09519
14552,68.66443
14553,64.54016
14554,66.50297
14555,70.7413
14556,67.63475
14557,65.29548
14558,67.6782
14559,68.11521
14560,66.43231
14561,67.45289
14562,67.88061
14563,65.27546
14564,71.80443
14565,68.32755
14566,68.86515
14567,67.11834
14568,66.53695
14569,67.1505
14570,68.68724
14571,68.22897
14572,65.42104
14573,67.63027
14574,66.9449
14575,67.98826
14576,69.67882
14577,66.46151
14578,66.54514
14579,69.65715
14580,67.36842
14581,67.21698
14582,69.12349
14583,67.93756
14584,68.46766
14585,70.4462
14586,67.64692
14587,67.07315
14588,65.37352
14589,65.3428
14590,69.51448
14591,69.33945
14592,66.86743
14593,65.10865
14594,72.1849
14595,69.02571
14596,65.04762
14597,69.27824
14598,69.11397
14599,65.39362
14600,64.92242
14601,68.01742
14602,66.84525
14603,66.5209
14604,67.07104
14605,66.20762
14606,68.65422
14607,67.81484
14608,67.97735
14609,64.20041
14610,71.04071
14611,71.69734
14612,67.752
14613,69.64704
14614,69.3531
14615,68.69464
14616,67.23085
14617,69.33763
14618,65.86675
14619,68.70414
14620,68.64444
14621,68.6705
14622,66.83271
14623,68.69297
14624,66.51348
14625,68.28119
14626,69.39405
14627,67.3979
14628,72.86535
14629,67.52936
14630,64.60023
14631,69.98289
14632,70.333
14633,64.3196
14634,67.49125
14635,67.80629
14636,65.30266
14637,70.81212
14638,68.19915
14639,69.13698
14640,66.59934
14641,70.58075
14642,66.90518
14643,66.74813
14644,66.83292
14645,69.35713
14646,68.63272
14647,69.12693
14648,67.0631
14649,67.46642
14650,66.60284
14651,70.1147
14652,70.12917
14653,68.76147
14654,70.05388
14655,68.16839
14656,67.51951
14657,68.27418
14658,67.30217
14659,66.31157
14660,70.05639
14661,70.24768
14662,69.86768
14663,68.9313
14664,67.73389
14665,67.93682
14666,67.92146
14667,70.4633
14668,68.16156
14669,68.81242
14670,70.05484
14671,65.61528
14672,70.77456
14673,68.13409
14674,68.87718
14675,66.85615
14676,65.19143
14677,69.53261
14678,71.28136
14679,66.47317
14680,69.85972
14681,66.56784
14682,64.99896
14683,65.5967
14684,65.11179
14685,72.43607
14686,66.27465
14687,67.6844
14688,64.94671
14689,66.09981
14690,66.84125
14691,67.23393
14692,67.9501
14693,66.34338
14694,71.54739
14695,71.10011
14696,66.80152
14697,71.09075
14698,67.42631
14699,68.87576
14700,67.6317
14701,65.61406
14702,67.09963
14703,68.15761
14704,67.06521
14705,67.00626
14706,69.21534
14707,65.49959
14708,67.12282
14709,66.27818
14710,68.05092
14711,71.21378
14712,65.8059
14713,69.01341
14714,64.38771
14715,71.28885
14716,68.01059
14717,67.40277
14718,65.86277
14719,70.04407
14720,64.66349
14721,66.20468
14722,72.42652
14723,68.18756
14724,65.09832
14725,64.94607
14726,68.74582
14727,67.48779
14728,65.11114
14729,68.70291
14730,64.81203
14731,68.35035
14732,72.14415
14733,68.23639
14734,66.90007
14735,68.96221
14736,69.44312
14737,65.04087
14738,67.33467
14739,70.00111
14740,65.86413
14741,66.76124
14742,68.6178
14743,66.49285
14744,68.45981
14745,69.6046
14746,71.62721
14747,66.56949
14748,65.36772
14749,71.5466
14750,67.9212
14751,68.53005
14752,66.29177
14753,70.0892
14754,66.45724
14755,66.90417
14756,71.96531
14757,65.79737
14758,71.99473
14759,67.88118
14760,67.9713
14761,66.68833
14762,69.08259
14763,67.7725
14764,67.54727
14765,64.64468
14766,69.69364
14767,68.70439
14768,68.16991
14769,68.33163
14770,65.19663
14771,69.12973
14772,66.76336
14773,66.10726
14774,68.69461
14775,69.51345
14776,67.15638
14777,66.52538
14778,71.057
14779,69.19665
14780,66.76492
14781,68.09253
14782,67.35046
14783,68.25237
14784,67.66866
14785,66.21079
14786,70.37472
14787,67.8132
14788,66.42694
14789,68.20158
14790,68.77079
14791,70.60585
14792,68.09479
14793,64.8915
14794,67.12568
14795,69.97844
14796,67.77866
14797,71.39205
14798,67.96867
14799,72.76728
14800,73.38719
14801,69.32501
14802,66.65826
14803,68.63739
14804,70.10928
14805,68.39804
14806,72.29783
14807,70.62523
14808,71.44332
14809,70.41386
14810,64.86518
14811,68.80394
14812,69.49145
14813,66.01854
14814,70.48654
14815,66.80862
14816,70.6607
14817,66.68431
14818,65.58814
14819,66.36507
14820,67.09404
14821,66.48373
14822,68.82707
14823,64.69002
14824,69.01948
14825,69.43111
14826,70.07435
14827,66.8212
14828,68.06909
14829,69.6444
14830,64.80698
14831,67.37179
14832,67.39488
14833,68.39465
14834,68.4231
14835,69.41607
14836,66.82138
14837,65.58027
14838,71.02776
14839,67.8096
14840,71.01235
14841,67.45353
14842,69.77346
14843,64.07515
14844,68.36516
14845,69.40935
14846,66.43953
14847,69.77091
14848,71.29182
14849,67.26889
14850,68.52627
14851,63.95467
14852,68.27822
14853,69.01564
14854,68.33275
14855,65.91471
14856,65.5471
14857,66.88448
14858,67.50342
14859,71.35101
14860,66.5912
14861,65.14281
14862,67.26097
14863,68.77974
14864,66.92786
14865,70.20106
14866,68.1684
14867,65.9685
14868,69.2944
14869,68.18398
14870,67.3956
14871,69.32049
14872,66.66937
14873,68.62135
14874,69.82043
14875,68.00272
14876,69.35468
14877,70.19606
14878,69.94747
14879,69.48896
14880,70.48888
14881,65.70003
14882,69.24694
14883,67.30239
14884,69.64951
14885,65.50558
14886,72.17516
14887,67.65538
14888,69.96429
14889,66.61309
14890,67.43982
14891,63.73814
14892,68.71436
14893,70.77193
14894,69.37902
14895,68.95079
14896,68.90363
14897,65.21203
14898,67.31722
14899,64.38819
14900,66.35807
14901,66.38672
14902,66.6684
14903,65.19706
14904,69.42103
14905,64.06378
14906,68.24753
14907,68.89321
14908,70.65875
14909,66.17187
