metaphorID,label_boolean,text
0,TRUE,"Dear Cool Breeze , I definitely tell people about my cancer because I want them to know that it is not a death sentence . I know so many people that have been just diagnosed . They all need that reassurance that they will be around to see their children grow up and have grandchildren as well . I tell them it is a gliche in the road that they can handle.Hope and Faith are everything . It 's what us going . God bless you , Kathy "
0,TRUE,"I had my fifth treatment today and am tired , my arm hurts and my breast is pink , the onc says I am large breasted and fair haired so will have more issues , he also likes to see the red , says it is working . He also told me as we progress if I follow his plan it will look nasty but wo n't feel nasty so hope he is right I am using the aloe the nurse knows onc does not . As far as the bra goes , after lumpectomy all said where your bra 24/7 once rads begins they say give it air , do any of you still where bra to bed or only during the day , I am a D cup . I stopped at night , breast is a littel sore but could be the rads too !! Thanks for your input . Well since I have to have another SIM and no more treatemnts this week , after SIM tomorrow hubby and I are flying the coop for a few days , going to the Meijer Gardens in Grand Rapids and where ever else the road takes us for 2 days ! Doc says enjoy wine tasting not drinking , all in moderation ! "
2,TRUE,"Hi everyone - I was diagnosed with high grade DCIS back in November and have since had a partial masectomy and reduction . My biopsy came back with no invasive cancer , thankfully , but I did have one margin that was not clean . I just had my re-excision which was pretty extensive but they did get it all . Now I am about to start radiation and I am wondering if anyone has had any surgery post radiation . After my re-excision , it left that breast looking somewhat disfigured and I am thinking that I might want to make that look a little better but I am hearing that healing after radiation can be very difficult . I know this might seem like a superficial question in light of what many of you are going through , but as we all know this is a very emotionally complicated thing to experience and live through and right now it is hard not to look at my breast and just think about the cancer . Any input would be appreciated "
0,TRUE,"Hi Robinlbe , Im so sorry about unclear margins . Your story sounds similar to mine , I had MRI before my lumpectomy but it did not show anything . However when I had my lumpectomy/segmental mx they found dcis clear to the lobes and scattered DCIS cells in the margin with ADH also . I ended up getting a bilateral with Tissue expanders and Its been a rough road but I feel lucky that this was found and treated so aggressively . PET scans are very expensive and I do n't think they are indicated with DCIS but I could be wrong . When you go to the oncologist ask about BRACA testing for sure . You just have to go with your gut feeling , what you can live with . . Good luck "
0,TRUE,"Maria , Another thing to think about is your age , and do you have young children . I know chemo is not easy , but as so many say it is doable , and this is from someone who had to stop . To this day I wonder if I will regret it down the road if it comes back . "
0,TRUE,"jkwick74 . . that was such an amazing movie , my husband and I watched it and showed it to our families ... so inspiring . THey should mention the movie to all of us as we start our Herceptin journey . I am also HER2 positive diagnosed in May 2008 . Had 12 weeks of Taxol and Herceptin dose dense each week and then Herceptin every third week for a year . I finished in July and I had radiation as well . I am doing well and also find so many of these threads comforting at times as we all continue down this road . How did your first TCH go ??? Hope -LSB- emoticon : smile -RSB- "
4,TRUE,"Hi ladies - I 'm will have treatment # 7 tomorrow of Navelbine / Herceptin . I 'm hoping that this chemo is the answer to have me dancing with NED for a long time . I 've been on this rollercoaster ride for 4 long years and really need a break . So far this cocktail has been pretty uneventful . My only se 's have been constipation and fatigue . I will continue for 5 more weekly treatment then get a PET scan to see if it is working , then will continue with the herceptin and possibly add tykerb . "
2,TRUE,"Denise - I have brain mets but have n't done WBR yet so I do n't know about that part . It do know that brain mets threw a whole new level of terror in the battle for me . It has rocked my normally positive outlook . We will find our footing again , but I think it is normal to react this way . I have read many stories of those who had success with WBR and are still going strong after many years . There is definitely hope for us so hang in there ! Posts like Dee 's show there is a light at the end of the tunnel and you will regain your strength and feel better . I am sending warm thoughts your way today !! lisa "
6,TRUE,"Hi Libby . I was in the same boat as you about a year ago . Only now am I starting to feel confident about no rads . My DCIS was also 4mm , lower grade -LRB- 1 and 2 -RRB- , no necrosis etc. . Mine was taken out with biopsy , so lumpectomy was clean . My onc said he recommends rads in 80-90 % of situations ; however mine was just not one of them . The 30 % recurrance rate without rads is across the board - women with grade 3 , larger areas , comedo and necrosis are also included in those numbers . I am on tamox ; it 's not bad . The only question I have for you is the issue with grade 3 . How did you score on the VNPI index ? Nada "
4,TRUE,"WOW I was suppoesd to get Taxol after my four rounds of AC but had a bad reaction twice during the first treatment and was swithced to Taxotere . The side effects were awful . My Onc had to put me on Effexor XR becasue I was so depressed during this part of treatment . I remember everyone telling me that it was going to be so much easier than AC and I would feel so much better , So far from the reality . I agree ... I guess we just hang on for the ride and hope we are the lucky one . "
2,TRUE,"Mary Beth , I am in utter shock ! I met you in Vegas and you were the light of her life . I did n't realize things had taken a turn for her . I have been so out of touch with everything lately and now I see I should have kept better contact . Betie was the sweetest person I ever met . We started talking 4 years ago when I was first dx . Sh weas the besd friend someone could ask for . I ca n't tell you how sorry I am . I will keep you all in prayers , and everyone is right , she is up there partying with her groupies ! She will be missed ! "
0,TRUE,"The same thing happened to my cousin - her husband cheated on her during her chemo 10 years ago . Amazingly - she forgave him - after he begged for her forgiveness and after couple therapy . The entire family was shocked - but now , years later , we have all forgiven him because my cousin took the high road . If it happened to me - I would n't be so understanding - but my cousin is a deeply caring , compassionate forgiving person . I do n't think her husband deserves her - but I tell myself , `` Judge not lest thou be judged . '' "
0,TRUE,"I 'm glad LML wrote the above post . I 'm afraid this post may be a bit long . I had a wire localization & lumpectomy two weeks ago & had a similar experience . I 'm no wimp , but I agree with LML that they should have started the Versed IV before the wire localization or at least given me oral valium . They used standard mammography to guide the wire , except that I was allowed to sit , instead of standing like you do with screening mammograms . The first problem was that the initial two tries at compressing my breast , enough to get a good picture of my very deep DCIS , were so painful , I thought they were going to crack my breastbone & I was bruised for over a week after . Then , they finally got me in a tolerable compression & the needle for the local anesthetic caused just a teensy pinch , but they had to insert two wires to `` bracket '' the depth of the cancerous area & I do n't think they gave me enough local anesthetic . So , like LML , I felt the end of the 2nd wire at the end of the insertion , with referred pain right to my nipple . Then , I felt myself start to black out , so I warned my team that I was going to faint , then I did faint . I came to with 4 women , including the radiologist , wiping me down with cold , damp cloths & apologizing . Then I threw up -- bile , of course , because naturally I had n't eaten anything , as instructed , in about 12 hours . Trust me , I 'm not a wuss . I really was all right finally , after throwing up , but I think those first two excruciating breast compressions really started me down the road by causing me so much pain , then having to have 2 wires without really enough local anethestic or something beforehand just finished me off . Sorry to scare anybody who 's going for this , but maybe you can make sure that you get what you need beforehand so you do n't have this experience . Thank heaven , the lumpectomy itself went very well . But , how long has anyone else has soreness or sensitivity after their lumpectomy ? The surgeon took out more of a slab than a lump & I 'm still fairly sore two weeks out . Ice helps hugely . But my nipple has become hypersensitive & nothing much really helps that . Any suggestions ? "
4,FALSE,"MBCR ... wow ... done with that daily trip to rad land . Cheers to you . My side effects lasted a long time after I was done and I pray yours do not . Hope you have a great time here at the lounge . A great bunch of girls hang here . Dee , glad to see you again ... hope this weekend finds everyone feeling no pain . I want to go in the pool . I just went for a 20 minute walk , and believe me , that is a long walk for me . . I am walking upright a bit better . I know I look like someone totally F 'd up when I am walking so I take my husband with me in case I fall down or the police show up . I would have to show them my surgery scars to avoid a car ride downtown . To the rest of all my lounge friends ... I shall be looking forward to a well decorated lounge and a LOT of FUN and LAUGHS this weekend . You know you are all the greatest . Lori , 107 degrees ? Whooooe ... get in the pool girl Stormy ? I know you are getting a little thirsty ! Come out , come out , wherever you are !!!! HunkyD "
4,TRUE,"Beanius - I am pre-celebrating with you ! Happy , happy birthday on Monday . Whoo hoo , last chemo here she comes . Get out of the way ! You are the queen of seizing the day , my friend . It is a great pleasure having you as a companion on this crazy BC ride . "
0,TRUE,"Well , my chemo was supposed to be today but got rescheduled for monday , elevated blood count and fever 99 :-LRB- I was happy and sad , wanted to get this show on the road and yet soooo terrified . Plans are to start monday after some antibiotics and rest over the weekend :-RRB- Your all giving me the courage I need . I love reading the positive posts :-RRB- We wil beat this . "
0,TRUE,"I had a left mastectomy in Jan. ' 10 . My bone mets were found thru scans after the surgery . I began radiation in February - 38 treatments . Last month I met with the PS who indicated that having TE and an implant is the way to go , but he likes to start the procedure a year out from completion of treatment -LRB- in my case from when I finished radiation -RRB- . The fact that I have mets is not an issue for him as long as everything is currently stable . He and I will talk again in March to get this show on the road . "
0,TRUE,"I think trying to look forward and keep positive helps . I remember words at the beginning of this last summer : My surgeon saying I would eventually die of something but not breast cancer -LRB- lets hope that 's true !! -RRB- , the oncology nurse saying this is a bump in the road but keep making plans , a fellow BC survivor a few years out saying if this was the worst illness she has to deal with she knows she handled it well . It is normal to worry when active treatments end but I 've decided to take the attitude that I 'll handle things that happen down the road if I need to . I do n't want to waste the next years worrying about ` what if '' . I 've also been amazed by the stage IV ladies on these boards that keep positive - they are an inspiration to me . For those who are finishing chemo or rads ... it takes time to start getting energy back . I 'm amazed each month how much better I am than the month before . I finished bilat rads mid Feb. . I 'm thrilled the better weather is starting to come - I feel like I lost last summer with dx and surgery . I 'm planning on enjoying things this year ! "
0,TRUE,"Wow , that 's a big pain in the back ! So glad you road this out where others may have lept . Makes no sense for it to be solitary mets between dura and spine presenting with bleed without other areas of dura and body being involved too . I mean , that 's just not likely . Those NSAIDS can do weird things to our platelets ; I wonder if your job , if physical , contributed some.Or maybe you had a small vessel weak spot that bleed , and contained itself and healed over . You 're approach was smart . Tincture of time at these unusual presentations may be the best route as you say to avoid `` slicing and dicing '' and not jump to everything is the big C. Glad you 're back with us some , we 've noticed your absence . Try not to worry and post when you wish . And be careful at work , or take some time off . Missed you , Tender "
2,TRUE,"This is an interesting thread , especially in light of the recent revelation that the number of bilateral mastectomies has increased dramatically over the last years with women with a first episode of breast cancer , prophylactically removing the remaining breast . Here is Reuters-derived ASCO news on this : `` The new study involved an analysis of data for 152,755 women who were diagnosed with cancer in one breast between 1998 and 2003 and entered in the Surveillance , Epidemiology , and End Results -LRB- SEER -RRB- , the US National Cancer Institutes ' database . Overall , 4,969 patients elected to undergo preventative mastectomy in the other breast . The rates of the operation were 3.3 percent among women who had any surgery , including those who underwent single mastectomy or only had their tumor removed , and 7.7 percent among mastectomy patients . The overall rate of double mastectomy - that included removal of an unaffected breast climbed from 1.8 percent in 1998 to 4.5 percent in 2003 , the report indicates . Among mastectomy patients , the rate rose from 4.2 percent to 11.0 percent . These trends were noted for patients at any cancer stage and were still apparent at the end of the study period . Characteristics of the women who underwent double mastectomy included younger patient age , non-Hispanic white race , lobular breast cancer type , and a prior cancer diagnosis , the researchers found . Large tumor size was associated with an increase in the overall rate of the procedure , but with a decrease in the rate among mastectomy patients . `` The main unanswered question from this research is : why are more women choosing to undergo double mastectomy ? '' Tuttle said . I had a contra-lateral prophylactic mastectomy -LRB- CPM -RRB- . I did it because of the medical difficulty in establishing my first breast cancer , the same scenario of lumpy , dense breasts on the opposite side , and mainly because I wanted to lower statistically my risk of contra-lateral breast cancer to as low as possible . Years later -LRB- delayed because of illness -RRB- I had reconstruction surgery . A primary mastectomy , one done because of one 's first cancer , equates in overall survival to lumpectomy and radiation , not to lumpectomy alone . Take away the radiation , and the recurrence rate is less effective with just lumpectomy . Needing radiation adds fodder to one 's decision making . So does the idea that recurrence in the lumpectomy and irradiated breast does occur . How does one feel about that ? Does it pose a source of too frequent anxiety ? Will a second round of chemotherapy treatment be needed if a node then gets involved with recurrence ? These are questions a woman must ask herself . Similarly much thought must be given to how one feels about a mastectomy . Will you be o.k. with it ? Do you mind prosthesis wearing ? Do you wish reconstruction or are you fine without it ? The local recurrence rate post mastectomy is low , as it is the ultimate surgery to remove breast tissue . But recurrence does occur . What is sad is the lack of a crystal ball . Breast cancer knowledge is changing , but it always will be the Beast . Post mastectomy radiation adds another layer of complexity to this issue of mastectomy . Solid evidence supports it 's use if 4 or more nodes are positive and it widely recommended . No randomized , prospective study has been concluded to show the effects in 1 to 3 nodes . Yet many well done retrospective analysis suggest that radiation kills breast cancer cells , which we know can linger in the breast in spite of chemotherapy . Killing those cancer cells may just prevent them from subsequently seeding elsewhere in the body or re-emerging locally in the breast which can be hard to handle medically and cosmetically . We may never fully know the answer for the 1-3 node + women in this regard . To have or not to have a mastectomy , either on the primary side or contra-lateral prophylactic side is much more than a cosmetic decision , imo . Many variables interplay , some of them drawn on through viewing one 's present findings , some drawn on by re-viewing future statistical chance . When that future number becomes you , it 's 100 % . Some people are relatively easy on themselves and do n't look back too hard , others not so and therefore try to lower the look-back risk to avoid it 's emotional turmoil . It is a hugely personal decision with so many complexities that no one can judge but the patient . I know the goal is to move us to less invasive procedures . Yet I wonder how the medical community squares this with the fact that once in the throes of breast cancer , many women opt to remove the other breast too . Is it something to do with the toxicity of current treatment , the incredible emotional impact having breast cancer has , the knowledge that breast tissue grows cancers , even in seemingly health sides , or that hormones , really anti-hormones are not without their negative effects that moves women to this drastic decision ? Is it too , that they tire of the `` medicalness '' of chronic monitoring , chronic doctoring , chronic considering which pushes some to have at it and be done with it -LRB- even knowing you 're never , ever really done -RRB- ? Many issues , many thoughts . It 's truly your decision my sisters , and there 's not a right or a wrong here . Carpedeim , I 'm sorry you have just received a diagnosis of breast cancer , and I welcome you to the breastcancer.org discussion board . Please let us know how you do with your chemotherapy and other treatments should you wish . Someone 's here almost all the time , and all have much personal experience with breast cancer . Good fortune to you on this journey . Take care all , Tender "
0,TRUE,"Cheyanne , where do you live in TX ? I lived in Kerrville at one point in my life . The hill country is beautiful . Definitely big spaces to travel out there -- but as swimangel said , people travel for this surgery all the time . 68 is n't all that old these days ! My mom is 77 and plays tennis most days of the week and certainly does n't feel or act old . But reconstruction -LRB- or not -RRB- is a very personal decision and it is all in what you are comfortable with . I like having the shape , do n't care about the nipple and am not sure if I 'll bother with that part of the reconstruction down the road . "
0,TRUE,"Survivor98 , Congratulations on doing so well overall , and for a gem of an oncologist . You certainly are a pioneer at 9 years on Arimidex ! You are an answer to my dream of getting the word out to we ER/PR + ladies -LRB- and gent 's -RRB- who are approaching a fork in the road on decision making on extended adjuvant therapy . I am one who wishes to continue with an AI past my initial 5 year mark since I had an involved lymph node , provided my bones look good . I 'm already on a bisphosphonate for them , and there 's a small amount of evidence to suggest that bisphosphonates might keep breast cancer cells from metastasizing to our bones . Thank you for posting your information . It gives us courage to know that there are doctors willing to think `` out of the box '' and go off-label should we patient 's feel the risk/benefit analysis weighs more heavily on trying to avoid recurrence . How fortunate you are to have found a doctor who treats the whole person and their needs , not just the breast cancer . Tender "
6,TRUE,Keep in mind that my saline experience was from the TE but I would say there is a definate difference between the two . The silicone implant feel very much like real flesh and I was always aware of the saline . . Sorry this happened to you . . May I suggest that since you had a staph infection BEFORE you go about replacing anything have a blood culture for staph to help assure that it has left your body . Unfortunately staph has this nasty habit of reappearing if it has not completely left the body and I would hate for you to be in the same boat in a few months replacing another implant . . I hope it all goes well for you - good luck !!!
2,TRUE,"How about this : 5/10 arrive at hospital 6AM for lumpectomy . They take me to pre op and get the IV in . Lay around and wait . Then they take me to Radiology for the needle locator at 8 . They do mammo and guide needle in . Done and on to nuclear medicine at 8:30 for the isotope in nipple . Isotope not there yet from supplier . Lay around and wait . Isotope gets in -LRB- YIKES ! -RRB- and injected at 9:15 . Gamma camera records movement then I 'm back to pre-op and laying around again by 10 . Accidentally find out my surgery is scheduled for 1:30 . I go ballistic . Start pacing up and down the hallway muttering obscenities . Around 11 nurse comes and tells me to get back on the gurney . Shoots me up w. / Atavan . Lights out . Next thing I remember is the next morning in my bed . According to DH , they took me into surgery at 1:30 , done by 2:45 then he took me home at 4 . Monumental waste of my time but at least I do n't remember most of it . "
0,TRUE,"Hi from NE Oklahoma , been lurking here lately . I was diagnosed with breast cancer in the left in November 06 and changed surgeons only to be diagnosed Janurary 07 with a tumor twice as large and this one was invasive in the right after she ordered an MRI . After having two lumpectomies -LRB- one by each surgeon -RRB- I did one dose of chemo and quit it as it knocked me off my feet -LRB- like having the flu only 10 times worse -RRB- . I did 33 treatments of rads and am on Tamoxifin now and awaiting genetic testing results . If I have the gene I will have to have a masectomy on down the road . I am the first in my family to have breast cancer . Just now getting my hair back after loosing in in Feburary . Hubby and I had a wonderful bike trip on our new Goldwing trike doing over 3,000 miles around the 4th of July . Went to see my family in Illinois and saw several relatives and friends I had n't seen in years during the mini family reunion during my Mom 's 80th birthday party . And I got to see some of my classmates from 1973 for the first time since graduating ! Then we went from there to Colorado to a bike event being held there during the 4th of July holiday . We were n't able to make the trip in 06 due to a bike accident with our two wheeled motorcycle just two weeks before the event so this was a long time in coming after dealing with our injuries and breast cancer on top of it all . Doc said hubby ca n't ride the bike yet due to weight issues on his bad leg but he okayed riding on a trike as that eliminated the weight issues ! "
4,FALSE,"to think about giving up the fight when everyone does n't think it 's time yet . i 've been thinking about this alot since last episode in hospital . i just ca n't bear the pain and feeling sick all the time . i 'm nauseaous , have chills , low fever and just want to stay in bed and sleep . true , i 've been down after alaska deb and annie camel angel , but what good is all that . i 'm going to wind up l ike that anyway , it 's just a matter of time . binva said it perfectly when she said `` we are burned , cut up and poisoned until there 's nothing left of what we were '' . my head is throbbing and i 'm wondering if i have a nasty sinus infection on top of everything else . oh i forgot , my urine is turning very dark past few days again , so what does that mean ... liver getting worse after starting to improve . today when i go to rads i 'm going to ask to talk to the doc , that is if i can stop crying . older ds is going to ca to attend grammy awards with younger ds , and i will NOT spoil his trip . i 'm using the senior ride service to go to rads and have to see if i can schedule 2 appts tomorrow to see primary doc after rads . i 'm starting to pray to Jesus not to wake up in the morning . everyone says i 'm so strong ... well you can all see that i 'm not strong at all . i 'm really sorry . i want to be supportive like so many of you are but i just ca n't get thru this funk i 'm in . this is the first time i have n't bounced back after being ill and since it 's 6 months i do n't think i ever will . i have no qol and have n't in a long time . i have so many things to plan -LRB- hubs long term care etc -RRB- and have no energy . no one needs to reply ... these are things i have to deal with ... i just needed to vent and get it off my chest i think . well i guess i should throw clothes on before the bus comes for me . "
0,TRUE,"after reading all the post here I wanted to say that I was treated with radioactive iodine 2 different times in 1990 for Graves disease . Since then a couple years ago I developed a kidney stone found out it was caused from a bad parathyroid gland and had it have it removed and was told the RAI could have caused this and then in 2007 , shortly there after came up with breast cancer and once again have read that the RAI may have caused that also . I am on synthroid now and have been on it for at least 17 years now . Thyroid was holding good on meds until my radiation for breast cancer -LRB- hmmmm -RRB- and then it went hypo again so I would say it was zapped in the radiation treatment . Synthroid has been upped two times since all this started . I honestly believe there is a link between the radioactive iodine and breast cancer . I was told at the time I took that that they had no idea what all it could cause years down the road . I reccomend to anyone with Graves or a hyper thyroid to have surgery and let them remove it and do not mess with the RAI ... jude14 "
0,TRUE,"wherria , My Onc said they stick with 4 because thats what the trials have been with , and that my group does n't want to find out down the road that the toxicity was more with 6 but survival the same between 4 and 6 . I do know some have given 6 . The only thing to think about is that toxicity will increase with 6 compared to 4 just because you 've had more doses . I 'm 18 months out from TC and my neuropathy is still bad . I wish I had never heard the word docetaxal . I know a few in my chemo group had their Oncs say lets start with 4 and see how you do and some went on to 6 and some stopped at 4 depending on how they were doing . Do you live in an area and have insurance coverage where you could get a second opinion ? Just sounds like it might make you feel better about the plan . "
2,TRUE,"Vanya - there really is a light . You can get through this . My diagnosis was just 2 years ago - at the same time as yours - when we are supposed to be happy and carefree as the holidays approached . I was unable to schedule my surgery before Christmas - you may find doctors have abbreviated schedules and when you find you have cancer in your body you want it out NOW . Nonetheless , I had the best Christmas of my life - knowing that the decision was out of my hands and that I could enjoy my days with my precious family . Now 2 years after my experience with what you are facing I can say - you will prevail . Let others help and try try try to laugh at as much as you can . Your kids will know that you are still mom . My children were 10 , 7 , 3 and 2 at the time of my diagnosis . It 's hard to be sure . I know that I 'm not supposed to do any marketing of Pink Pockets here at breascancer.org but I have such a wonderful solution to these drains that I want to tell every woman I know . You have enough on your plate - the last thing you need is to be dealing with these crappy drains . I also have a Facebook page - Pink Pockets - there is a woman in a photo at a Komen Austin survivor function - she 's wearing the pockets after her mastectomy . They work so well . Best to you - you will get through this ! "
3,FALSE,I did not burn that much untill the end of my treatment . The skin under my breast got really red and looked nasty . It hurt to ware cloths and it hurt not too . It took about 3 weeks after my treatment was over for my breast to finally to start to feel better . It has been within the last couple of days that I am finally able to ware a bra again . Dove has a beauty body wash that is called pro-age . It is suppose to be made to give back to your skin what it needs . I do not know if it does all that but since I have been useing it it has helped . It feel nice and creamy and smells nice too . Dove was one of the brands of body wash that my rads team said I could use while I was going through treatment . I did use corn starch also durning my treatments . I put it in a old spice jar with big holes . I found that was what worked best for me . Good luck to all who are just starting out with rads .
6,TRUE,"Kay , that sucks to get such news . I was in a similar boat three years ago when I was dx with my mets . I was 8 years since my orginal dx with they discovered mets to my sternum . I have been doing well and having a pretty good QOL so far . It is frightening at first when you hear the news , but hopefully you will be able to get a handle on this dx soon . Take care and please ask any questions we might be able to help with . "
2,TRUE,"Off to the chemo lounge - hoping to dodge some chemo pellets this week . Will have a chance to catch up on all your posts over the next few days , between my naps :--RRB- After today , 4 down and 2 to go . I 'm catching a glimpse of the light at the end of the tunnel . "
5,TRUE,"Connie , I did n't get rads but I have new masses now too . I 'm one year out of surgery and these are definitely new . My DH rubs cream into my scars a couple times a week and these were n't there months ago . I 'm getting an US on the 18th ... I hope I 'm not starting this train wreck ride again ... sigh . But you 've given me something to look up . Thanks ! "
0,TRUE,"All the ladies out there starting chemo this week ... give 'em hell ! Good things , one treatment will be finished , and the second , you 'll be on the road to feeling better . Hang in there . I am thinking of you and praying for you all . You will be so happy to have the quest ions of the first one done ! "
6,FALSE,"We are going to Tablerock lake in MO. . We have a small condo and keep our boat there . In the winter after I was diagnosed we were able to get there and even though we could n't enjoy the water much , the beauty of the place made me feel so much better . I am so looking forward to getting away . I hope I do n't even think about having cancer as I boat around and soak up some sun . "
6,TRUE,"LG300 : Welcome ! I did quit my job at the time of diagnosis and also did some consulting in my down time . We are in the same boat -- I have just started looking , and I have to say , I have no energy and I do n't have any idea how I will work a full time job again ! I also do not know how anyone went through this and worked at the same time . It sounds as if you had an especially rough time with so many surgeries . It does n't say where you live -- are you currently on disability ? "
0,TRUE,"I just chose my oncologist . I `` shopped '' around a bit and interviewed a few doctors . My team is complete ! I am confident in all my doctors -LRB- cancer surgeon , ps , onc -RRB- . I am ready to get the show on the road -LRB- surgery/chemo -RRB- , still , I am to being scared . My husband had been calm and rational throughout . Today , I noticed that he looked nervous when we were talking to the oncologist . He seems to be really concerned chemo and its duration . God , cancer is tough . "
0,TRUE,"Hi Susan - I 'm sorry to hear of your diagnosis ... sounds like youve had a long road . The oncologist still thinks radiation is an option after chemo , however my surgeon would prefer operating , as its a `` safer '' bet . Less risks than radiation -LRB- will radiation work , the dangers of it killing other `` good '' cells in my body and not just the bad ones , etc -RRB- ... however they did say the chemo could shrink the small part of the cancer that is left in me , and they could find nothing -LRB- I 'm hopeful for this -RRB- once they do go back in . Personally I agree with the surgeon , as I would rather have them operate after chemo than chance anything with radiation . I feel that the doctors do know whats best for each patient , and maybe you have been highly responsive to radiation in the past . This is my first go with everything and I want to do the most radical , agressive actions possible to lessen my risk of it coming back . Lets do please keep in touch . Give that daughter of yours a hug !! I know my daughter is a huge source of strength for me , I am so thankful for all of my family in these trying times . "
2,TRUE,"Marg ~ As difficult as it is to believe it now , your life will be fine after you 're finished with your treatment . It sounds like you are very recently dx 'd , and , yes , it 's a long haul -- maybe as much as a year or more , depending on the tx you need . But it does end , and your scars lessen and your hair grows back -LRB- if you 've had chemo -RRB- , and rads come to an end , if you have to have those , and eventually you 're living your life again . Breast cancer does change you , but from someone who 's been through it in the past 2 years , as hard as it is to understand now , there can be hidden blessings in this journey , like learning to put yourself first , and realizing how much people really love you . I 'm so sorry you 're going through this ; I would n't wish it on anyone . But trust me -- you are much stronger than you realize , and there is light at the end of the tunnel . Deanna "
6,TRUE,"I was in the same boat , but because of family hx and positive lymphnodes and age , i am choosing to do the 4 TC treatments . There are some very helpful posts on these boards especially tips for getting through chemo . even the naturopathic oncologist told me to do the chemo and i am loaded with supplements to help ease the effects . The best advice is drinking LOTS of water and using alpha lipoic acid -LRB- to help prevent neuropathy -RRB- so many tips on these boards just read read read . Also one pointer that was given to me is that I have a solid job now and insurance to cover . would hate to pass up chemo and then suddenly be one of the many losing their jobs in the future and have no coverage . Its important that the choice be yours . Ive had alot of people who have never had cancer try to tell me what to do from the start but it has to be your choice and really the advice i have received from these boards is priceless . best wishes "
6,TRUE,"Ladies , I have sat here and read all posts on this thread with a heavy heart . I do understand what Agentmo was getting at but I also understand what the other ladies have said . I was Dx 'd originally stage IIb no nodes involved and was pretty much assured that I would be a-okay as far as recurrance was concerned but here I now sit , stage IV and my doc is still shaking his head and saying I have defied statistics . This is the truth of BC . Anyone at anytime can be in the same boat as I am , so , node involvement or no node involvement is a mute point we are all fighting for our lives . IMHO stage definately does not matter ! "
5,TRUE,"Last week I was posting on the `` worried . . '' board and now already we are in the IDC board . BC can be a fast moving train obviously . I really appreciate the support here and will try to ask specific questions and save the venting for later . Based on the pathology report and exam , our breast surgeon thinks my wife is stage II , maybe stage III with 3 tumors and at least 5 lymph nodes . He says must do mastectomy since it is `` multicentric carcinoma '' . Did not recommend a BM but left it up to us -LRB- he ordered a MRI on the other side to maybe help us decide but also was worried that if the MRI picks up something it would delay surgery on the cancerous breast . -RRB- My main issue is how can we make an iformed decision without a PET/CT or something to see if it has spread outside the breast ? That seems important to me . If it has not spread outside -LRB- not detectable anyway -RRB- that would make me more positive going into surgery . And god forbid if it has spread and is bad -LRB- have n't got any good news yet -RRB- maybe that would impact my wifes decision . She is worried that is has spread past the breast and I ca n't see her going through surgery then getting more bad news at a PET/CT scan . Of course the surgeon wants her decision on BM soon but I think more info is needed . Thanks for any info . "
6,TRUE,I was in the same boat as you . My tumor markers jumped about 25 points . My onc thinks that they were drawn to close to the finishing up of my AC treatment and I had an infection brewing that I did n't know about at the time at my mastectomy site . I have n't had them drawn since then and I 've decided that I do n't want to know what they are in the future . the values drive me too crazy ! TIna
6,TRUE,"I guess we are all in the same boat with one issue or another . Yesterday went to PT for the first time due to `` cording '' in the lymph node area . The physical therapist looked at my arm and said `` What 's that ? '' I have a blue mark on the inside of my arm near the armpit that showed up after the surgery , looks like the blue dye from the sentinel node injection , and some lumps under that mark . The physical therapist said she has n't ever seen this before . She called in another therapist that does lymphedema and that therapist had not seen this before ... so before they touch the arm I have to go back to the surgeon -LRB- # 4 since surg on 3/10 -RRB- and have her examine that area and give clearance so they can start therapy . Also because of the bleed now have anemia ... home on a 3 day medical leave to just get things together . I have cancelled the radiation until I get my body back in shape . Appt with oncologist next week to review rads ... not sure I will ever get that done . My lesion was only 0.3 cm ... so tiny and 3 sent . nodes all clear . I am estrogen progesterone positive and that 's it !!! Any opinions on bypassing rads ? Has anyone done that ? "
0,TRUE,"Hmmm , this gives you pause , does n't it , Flalady . I 'm glad to see you had a followup , yet it does sound a tad confusing . And to wait so long at the appointment , which is n't so unusual when you see the top doctor , is hard on top of taking in the words and making sense of them in a complicated situation . So , now is it you wait for a while until a third scan is done down the road to break the tie , so to speak ? I 'm wondering if interventional radiology might be able to deliver a pellet chemotherapy , as a way to deal with your findings , should it be technically feasible at some point . I know your surgeon thought maybe cyberknife at some point too . I 'm sure you 'll keep on with your current personal regimen . I 'm hoping in a bit some clearer direction may come your way as to recommendations . Surely some triple negative breast expert might have experience with slow growth situations . I 'm glad to see you post . I 've been wondering how you are . Thanks for the update . I 'll be thinking on this and you . Tender "
2,TRUE,Congratulations Soccermom ! You are an amazing woman and have an amazing story ! It is so hard to see the light at the end of the tunnel when first dx 'd . You are an inspiration to others that things do get better ! God bless you !
4,TRUE,"So sorry to hear your disappointing news -LRB- especially on New Years Eve -RRB- . Sounds like some of the chemo has worked and part of this roller coaster ride is finding the right combo to eat up those cancer-sucker cells . If the herceptin really is n't making a difference , you could possibly try tykerb . Are you also taking a bisphosphonate for bone health ?? Sometimes that can even help with really small bone spots by encapsulating them . Best of luck with you surgeon 's appointment . Hopefully it will be nothing . I 'll be sending gentle hugs and best thoughts . "
